Tahun,Bulan,Hari,Kec_angin,T_max,T_min,Curah_hujan,Kelembapan,Tekanan_udara
2020,7,13,0.7,28.69,23.72,6.56,19.41,100.79
2020,7,14,0.72,28.08,23.01,5.77,18.25,100.86
2020,7,15,0.86,29.81,22.23,1.45,18.74,100.7
2020,7,16,0.82,30.56,23.71,0.61,19.35,100.66
2020,7,17,0.71,30.49,23.4,0.79,19.17,100.7
2020,7,18,0.98,29.99,23.38,1.63,19.17,100.75
2020,7,19,0.7,28.93,23.46,4.91,19.1,100.71
2020,7,20,0.78,28.63,23.83,13.49,19.47,100.71
2020,7,21,0.8,29.19,23.89,7.98,19.41,100.74
2020,7,22,0.92,30.62,23.44,3.76,18.98,100.74
2020,7,23,0.78,28.52,23.23,6.26,18.86,100.76
2020,7,24,0.81,29.15,23.48,7.28,18.8,100.81
2020,7,25,1.04,30.07,23.26,1.71,18.68,100.8
2020,7,26,1.21,30.47,22.98,0.08,18.25,100.77
2020,7,27,1.17,29.74,23.11,0.0,18.19,100.81
2020,7,28,1.04,29.87,22.63,0.65,18.19,100.81
2020,7,29,0.95,30.3,22.5,0.31,18.01,100.82
2020,7,30,0.9,29.9,22.09,0.55,17.94,100.87
2020,7,31,1.05,28.62,22.74,0.0,17.46,100.87
2020,8,1,1.05,29.71,21.46,0.0,16.91,100.84
2020,8,2,0.76,30.21,20.65,0.0,17.09,100.81
2020,8,3,1.01,29.8,23.11,0.0,18.68,100.69
2020,8,4,1.01,30.68,23.48,3.38,19.17,100.66
2020,8,5,0.72,29.29,23.57,1.26,19.1,100.79
2020,8,6,0.75,29.8,23.84,0.06,18.86,100.77
2020,8,7,0.77,30.95,23.1,0.0,19.17,100.74
2020,8,8,0.88,31.05,23.44,0.0,19.47,100.72
2020,8,9,1.05,30.62,23.81,0.0,19.29,100.78
2020,8,10,1.03,30.71,23.56,0.03,19.29,100.85
2020,8,11,0.95,30.05,23.76,2.71,19.04,100.96
2020,8,12,1.03,30.8,23.39,2.26,19.29,100.96
2020,8,13,0.6,30.88,23.34,12.69,18.74,100.87
2020,8,14,0.84,29.0,23.4,14.49,18.49,100.84
2020,8,15,0.65,27.76,23.23,9.46,18.74,100.86
2020,8,16,0.87,29.64,23.0,4.31,18.62,100.86
2020,8,17,0.92,30.05,22.51,1.24,18.19,100.85
2020,8,18,0.81,28.82,22.8,0.84,18.43,100.83
2020,8,19,0.81,29.8,23.32,1.4,18.68,100.72
2020,8,20,1.09,30.85,23.13,0.44,18.49,100.79
2020,8,21,1.01,30.86,22.41,0.0,18.19,100.92
2020,8,22,0.97,29.65,22.72,0.0,18.55,100.99
2020,8,23,0.78,29.19,23.55,0.06,18.74,101.0
2020,8,24,1.04,30.4,23.21,0.01,18.55,100.89
2020,8,25,1.21,30.26,22.77,0.11,17.82,100.98
2020,8,26,1.2,31.09,22.77,1.13,18.31,100.93
2020,8,27,1.15,31.25,21.89,0.03,17.58,100.82
2020,8,28,1.23,30.88,21.64,0.01,17.58,100.76
2020,8,29,1.12,29.98,22.53,0.54,18.37,100.73
2020,8,30,1.14,31.49,23.34,1.6,18.74,100.67
2020,8,31,1.29,31.41,23.05,0.27,18.49,100.73
2020,9,1,1.26,30.98,22.77,0.01,18.49,100.75
2020,9,2,0.94,29.94,23.31,0.06,18.68,100.83
2020,9,3,0.91,28.61,23.34,1.69,18.86,100.91
2020,9,4,0.88,29.58,23.25,6.23,18.8,100.83
2020,9,5,0.91,30.18,23.33,6.31,18.68,100.78
2020,9,6,0.92,31.08,22.79,0.26,18.49,100.76
2020,9,7,1.1,30.93,22.83,0.03,18.25,100.86
2020,9,8,1.27,30.48,23.06,2.03,18.37,100.94
2020,9,9,0.94,30.19,23.28,26.48,18.92,100.84
2020,9,10,0.86,29.28,23.16,6.01,18.19,100.75
2020,9,11,0.98,30.06,22.48,0.82,18.25,100.82
2020,9,12,0.88,30.98,23.55,0.49,18.43,100.94
2020,9,13,0.8,30.44,22.19,0.78,18.13,100.93
2020,9,14,0.46,30.07,23.65,3.8,18.31,100.9
2020,9,15,0.67,30.67,23.3,5.66,18.68,100.91
2020,9,16,0.95,29.2,23.51,4.58,18.19,100.9
2020,9,17,1.05,30.98,23.47,0.18,17.82,100.83
2020,9,18,1.22,31.69,22.15,0.02,17.76,100.75
2020,9,19,1.1,30.9,22.77,2.35,18.68,100.71
2020,9,20,0.88,31.07,24.48,7.54,19.41,100.79
2020,9,21,0.77,28.44,23.3,32.89,18.43,100.96
2020,9,22,0.58,32.04,22.42,1.21,18.13,100.87
2020,9,23,0.85,31.22,23.61,0.03,19.1,100.87
2020,9,24,0.92,30.3,23.79,0.01,18.98,100.95
2020,9,25,0.96,29.52,23.46,5.72,18.98,100.91
2020,9,26,0.67,29.35,23.67,2.53,18.31,100.95
2020,9,27,0.54,29.45,22.62,6.79,17.58,100.99
2020,9,28,1.27,31.39,22.67,1.07,17.82,100.9
2020,9,29,1.21,31.4,22.99,0.15,18.43,100.8
2020,9,30,1.07,29.73,22.92,4.04,18.98,100.68
2020,10,1,0.87,30.39,23.9,3.68,19.29,100.73
2020,10,2,0.88,30.51,23.32,4.31,18.98,100.8
2020,10,3,1.02,31.11,23.37,2.92,18.31,100.88
2020,10,4,0.98,30.66,22.41,0.16,18.25,100.84
2020,10,5,0.85,31.45,23.15,0.25,18.92,100.79
2020,10,6,0.84,31.08,23.93,5.44,18.74,100.77
2020,10,7,0.9,28.69,24.32,21.04,19.23,100.68
2020,10,8,0.92,27.35,23.97,61.62,18.19,100.74
2020,10,9,0.62,29.44,22.8,17.93,18.07,100.75
2020,10,10,1.02,30.19,22.83,5.61,18.74,100.7
2020,10,11,0.75,28.55,23.65,5.83,18.68,100.72
2020,10,12,0.98,28.36,23.08,4.23,18.49,100.68
2020,10,13,0.98,30.13,22.53,0.3,18.31,100.7
2020,10,14,0.94,30.05,22.9,0.14,18.74,100.78
2020,10,15,0.93,29.07,23.45,0.36,18.37,100.8
2020,10,16,0.84,32.19,22.67,0.03,18.55,100.66
2020,10,17,0.9,30.08,24.35,0.31,18.62,100.66
2020,10,18,0.67,30.94,24.29,22.68,19.1,100.72
2020,10,19,0.75,29.61,23.87,43.36,19.1,100.77
2020,10,20,0.54,29.76,23.9,18.24,19.1,100.76
2020,10,21,0.72,30.33,23.83,0.65,19.1,100.77
2020,10,22,0.72,28.8,23.38,1.04,18.25,100.84
2020,10,23,0.56,28.58,23.98,14.62,18.62,100.85
2020,10,24,0.59,30.12,23.76,40.21,18.13,100.87
2020,10,25,0.67,30.52,23.78,10.01,18.49,100.88
2020,10,26,0.85,28.4,23.76,0.81,18.37,100.88
2020,10,27,0.87,28.48,23.3,0.03,18.37,100.88
2020,10,28,0.86,30.48,23.18,1.69,18.86,100.86
2020,10,29,1.11,30.04,24.05,3.2,19.1,100.89
2020,10,30,0.79,29.64,23.39,2.38,19.17,100.88
2020,10,31,0.73,29.69,23.98,60.3,19.17,100.87
2020,11,1,0.95,30.47,23.33,17.94,19.04,100.91
2020,11,2,1.0,30.47,23.36,25.1,18.98,100.95
2020,11,3,0.66,29.48,24.18,9.39,18.49,100.97
2020,11,4,0.51,28.26,24.09,10.24,18.86,101.0
2020,11,5,0.98,30.82,23.38,19.71,18.68,100.96
2020,11,6,0.98,28.19,23.11,0.39,19.29,100.95
2020,11,7,1.03,28.9,23.44,0.54,19.17,100.94
2020,11,8,0.45,29.38,23.72,9.95,19.35,100.9
2020,11,9,0.66,27.35,24.33,11.62,19.53,100.82
2020,11,10,0.8,30.79,23.87,0.15,18.92,100.8
2020,11,11,1.1,31.94,22.15,0.09,18.68,100.8
2020,11,12,1.01,32.03,22.87,0.15,19.04,100.8
2020,11,13,0.77,31.04,24.02,2.18,19.9,100.71
2020,11,14,0.69,30.48,24.6,5.84,19.9,100.72
2020,11,15,0.82,30.23,24.51,4.65,19.78,100.77
2020,11,16,0.76,29.72,24.77,11.36,19.71,100.79
2020,11,17,0.45,30.47,24.03,0.57,19.04,100.71
2020,11,18,0.78,31.19,24.64,4.64,19.47,100.63
2020,11,19,0.92,31.06,23.87,3.42,19.65,100.7
2020,11,20,0.47,31.22,24.96,0.4,19.47,100.69
2020,11,21,0.71,31.81,23.95,2.4,19.35,100.71
2020,11,22,1.03,30.25,24.08,26.67,19.53,100.81
2020,11,23,0.88,28.62,23.63,9.93,18.49,100.91
2020,11,24,0.82,29.46,23.08,8.14,18.62,100.82
2020,11,25,0.6,29.15,23.65,32.52,18.25,100.78
2020,11,26,0.7,30.51,23.18,25.14,18.62,100.76
2020,11,27,0.56,29.23,24.03,37.8,19.35,100.79
2020,11,28,1.04,29.35,23.42,6.1,18.55,100.9
2020,11,29,1.21,28.93,22.93,3.3,18.13,100.85
2020,11,30,1.02,29.31,23.12,0.39,17.88,100.8
2020,12,1,0.84,31.61,22.04,0.0,17.76,100.8
2020,12,2,0.93,30.26,24.33,3.61,19.65,100.71
2020,12,3,0.98,29.47,24.5,1.46,19.71,100.73
2020,12,4,0.98,29.82,24.09,0.95,19.29,100.76
2020,12,5,1.12,28.43,24.44,3.02,19.41,100.82
2020,12,6,1.22,28.66,24.09,1.87,19.35,100.85
2020,12,7,1.06,28.67,23.92,0.78,19.04,100.92
2020,12,8,1.22,30.11,23.27,6.43,19.1,100.84
2020,12,9,1.31,28.29,24.43,13.07,18.98,100.81
2020,12,10,1.11,28.51,23.65,2.44,18.86,100.77
2020,12,11,1.12,28.12,23.81,3.13,18.68,100.82
2020,12,12,0.91,27.97,23.23,0.81,18.31,100.8
2020,12,13,1.11,29.08,23.35,1.51,17.88,100.76
2020,12,14,0.65,29.69,22.61,4.17,18.37,100.78
2020,12,15,0.64,28.13,23.87,16.31,18.74,100.84
2020,12,16,1.13,27.98,23.48,6.58,18.68,100.86
2020,12,17,1.04,29.14,23.03,1.14,18.62,100.76
2020,12,18,0.93,28.06,23.98,1.15,18.62,100.76
2020,12,19,1.05,27.38,23.18,4.38,18.49,100.82
2020,12,20,1.15,29.02,23.16,7.07,18.8,100.81
2020,12,21,0.95,28.8,23.81,5.75,19.23,100.78
2020,12,22,0.85,29.38,23.65,2.52,19.17,100.73
2020,12,23,0.59,29.89,24.19,4.96,19.23,100.65
2020,12,24,0.75,27.37,24.03,44.24,18.98,100.69
2020,12,25,0.62,30.37,23.44,0.46,18.43,100.75
2020,12,26,0.86,28.82,23.89,7.52,18.8,100.83
2020,12,27,0.85,28.85,23.38,36.63,18.8,100.79
2020,12,28,0.88,27.63,23.76,46.48,18.86,100.74
2020,12,29,0.94,27.91,22.45,0.74,17.7,100.77
2020,12,30,0.77,28.69,23.29,16.25,18.68,100.76
2020,12,31,1.0,26.5,23.62,24.11,18.55,100.79
2021,1,1,1.13,27.91,22.73,2.61,18.92,100.77
2021,1,2,0.92,27.77,23.62,1.41,19.04,100.75
2021,1,3,0.94,28.63,23.26,10.21,18.98,100.75
2021,1,4,0.95,28.35,23.46,3.25,18.8,100.73
2021,1,5,1.11,29.44,23.3,0.14,19.23,100.68
2021,1,6,1.11,28.63,23.94,4.77,19.78,100.65
2021,1,7,1.25,27.85,23.53,0.85,18.8,100.63
2021,1,8,1.14,28.94,23.93,0.75,19.23,100.59
2021,1,9,0.93,27.67,24.05,4.15,19.47,100.66
2021,1,10,1.39,28.98,23.24,0.61,18.68,100.65
2021,1,11,1.21,28.23,22.94,2.16,18.62,100.74
2021,1,12,1.14,27.73,23.96,9.2,19.35,100.77
2021,1,13,1.12,27.09,23.39,5.24,18.62,100.81
2021,1,14,1.08,27.52,23.15,0.61,18.68,100.86
2021,1,15,0.78,29.86,23.2,0.21,18.55,100.79
2021,1,16,0.81,29.19,23.39,0.76,18.74,100.7
2021,1,17,1.12,28.44,23.86,20.03,19.29,100.78
2021,1,18,1.72,28.19,23.67,9.94,18.37,100.84
2021,1,19,1.45,29.18,22.47,0.02,17.7,100.84
2021,1,20,1.48,29.84,22.76,0.88,18.37,100.81
2021,1,21,1.13,29.58,23.55,0.37,18.8,100.8
2021,1,22,0.86,28.86,23.59,0.13,18.68,100.8
2021,1,23,1.07,28.8,23.43,0.5,18.68,100.81
2021,1,24,0.91,28.55,23.57,2.65,18.86,100.87
2021,1,25,0.85,28.04,23.54,61.8,18.92,100.86
2021,1,26,0.79,28.55,23.51,34.99,18.98,100.77
2021,1,27,0.94,27.4,23.38,29.65,18.68,100.74
2021,1,28,0.89,26.74,23.3,28.17,18.68,100.86
2021,1,29,1.41,27.78,23.16,1.13,18.25,100.88
2021,1,30,1.24,27.44,23.48,3.72,18.68,100.89
2021,1,31,1.22,28.94,23.39,1.14,18.68,100.9
2021,2,1,1.3,28.76,23.46,14.94,19.04,100.92
2021,2,2,1.18,27.65,23.7,7.65,19.04,100.93
2021,2,3,1.45,28.02,23.73,10.25,18.86,100.91
2021,2,4,1.33,27.74,23.08,4.26,18.13,100.96
2021,2,5,1.36,29.4,22.87,0.13,18.43,100.88
2021,2,6,1.56,29.62,23.72,0.15,19.04,100.76
2021,2,7,1.55,29.28,23.73,0.22,18.98,100.75
2021,2,8,1.44,29.69,23.6,0.1,19.23,100.75
2021,2,9,1.3,29.95,24.05,0.19,19.53,100.69
2021,2,10,1.02,29.97,24.01,20.99,19.78,100.71
2021,2,11,0.95,28.73,24.33,22.59,19.9,100.73
2021,2,12,1.31,28.36,24.5,52.37,19.65,100.82
2021,2,13,1.34,29.63,23.77,7.65,19.23,100.91
2021,2,14,1.28,29.06,23.71,4.55,18.98,100.96
2021,2,15,1.29,29.31,23.57,2.46,18.62,100.86
2021,2,16,1.16,28.86,23.09,0.21,18.25,100.82
2021,2,17,0.97,29.08,23.29,7.85,18.43,100.91
2021,2,18,1.16,26.47,22.85,17.42,17.76,101.0
2021,2,19,1.3,27.85,22.48,5.23,17.76,100.99
2021,2,20,1.48,29.43,22.96,0.18,18.13,100.96
2021,2,21,1.09,29.63,23.13,4.11,18.8,100.91
2021,2,22,1.15,29.0,23.53,0.9,18.68,100.88
2021,2,23,1.05,29.45,23.31,3.29,18.92,100.81
2021,2,24,0.99,30.21,23.94,1.1,18.8,100.71
2021,2,25,1.48,29.44,24.05,14.78,19.35,100.61
2021,2,26,1.09,28.36,23.92,5.5,19.35,100.62
2021,2,27,0.8,29.69,23.76,0.04,19.23,100.66
2021,2,28,0.5,31.22,23.91,0.05,19.17,100.77
2021,3,1,1.01,30.07,24.29,2.36,19.65,100.89
2021,3,2,0.79,28.83,24.08,0.88,18.98,100.94
2021,3,3,0.84,28.69,23.31,1.26,18.31,100.98
2021,3,4,0.78,29.38,23.61,1.98,18.49,100.99
2021,3,5,0.92,29.73,23.68,11.09,18.98,100.96
2021,3,6,1.09,29.37,23.75,20.66,19.23,100.91
2021,3,7,0.96,28.29,23.54,7.8,18.55,101.03
2021,3,8,0.97,27.84,23.1,1.24,18.13,101.01
2021,3,9,1.03,28.12,23.2,8.32,18.55,100.95
2021,3,10,1.32,29.83,23.36,1.08,18.37,100.9
2021,3,11,0.98,29.37,22.81,4.05,18.43,100.95
2021,3,12,0.8,28.43,23.7,3.91,18.68,101.01
2021,3,13,0.8,28.76,23.38,6.88,18.86,100.98
2021,3,14,0.9,27.7,23.52,4.44,18.68,100.88
2021,3,15,0.75,30.29,22.89,0.6,18.55,100.82
2021,3,16,0.5,29.55,23.87,6.57,18.8,100.83
2021,3,17,0.6,29.44,23.61,8.83,19.04,100.76
2021,3,18,0.62,28.8,24.19,20.92,19.47,100.73
2021,3,19,0.69,29.09,23.58,7.58,19.04,100.68
2021,3,20,0.71,28.61,24.01,13.99,19.04,100.64
2021,3,21,0.8,30.19,22.83,9.46,18.86,100.62
2021,3,22,0.37,29.48,24.16,14.21,18.74,100.79
2021,3,23,0.81,29.75,23.33,5.45,18.98,100.76
2021,3,24,0.62,30.28,23.95,16.75,19.29,100.66
2021,3,25,0.77,27.69,24.01,28.08,18.86,100.73
2021,3,26,0.48,31.17,23.87,5.65,19.29,100.62
2021,3,27,0.77,30.82,24.58,9.52,20.08,100.64
2021,3,28,0.7,30.63,24.11,0.02,19.78,100.63
2021,3,29,0.6,31.44,24.16,1.24,19.78,100.6
2021,3,30,0.62,31.36,24.58,3.19,20.32,100.53
2021,3,31,0.75,29.73,24.25,9.4,19.41,100.52
2021,4,1,0.69,27.9,24.66,18.34,19.17,100.58
2021,4,2,0.97,30.51,23.62,5.95,19.1,100.61
2021,4,3,1.05,28.43,23.87,5.2,19.23,100.67
2021,4,4,1.03,30.0,23.47,0.67,19.1,100.7
2021,4,5,0.88,28.71,23.75,0.58,19.23,100.8
2021,4,6,0.91,29.37,23.89,4.96,19.04,100.88
2021,4,7,1.02,29.57,23.17,4.29,18.55,100.91
2021,4,8,1.01,29.43,23.04,1.42,18.92,100.77
2021,4,9,1.02,29.68,23.98,1.87,19.35,100.77
2021,4,10,0.78,30.18,24.44,7.45,18.98,100.93
2021,4,11,0.66,30.52,24.12,8.25,19.17,101.01
2021,4,12,0.36,30.98,24.73,1.81,18.55,101.01
2021,4,13,0.65,29.32,23.83,2.61,18.62,101.02
2021,4,14,0.51,30.99,21.23,4.53,16.6,100.98
2021,4,15,0.41,30.23,23.36,8.02,18.55,100.93
2021,4,16,0.71,27.51,24.36,11.18,19.35,100.91
2021,4,17,0.62,28.82,23.48,9.56,18.8,101.03
2021,4,18,0.53,31.75,22.55,0.74,18.49,101.0
2021,4,19,0.64,29.41,24.39,508.85,19.29,100.9
2021,4,20,0.47,30.99,24.91,303.1,19.59,100.88
2021,4,21,0.91,31.12,24.29,10.34,19.65,100.89
2021,4,22,0.6,30.87,23.25,11.21,18.74,100.87
2021,4,23,0.71,30.3,24.08,17.99,19.41,100.9
2021,4,24,0.89,30.74,23.08,0.39,18.49,100.89
2021,4,25,0.77,31.26,23.51,0.01,18.98,100.89
2021,4,26,0.87,31.32,23.44,0.0,19.35,100.84
2021,4,27,0.87,31.4,23.55,0.17,19.47,100.86
2021,4,28,0.55,30.25,24.42,0.47,19.47,100.94
2021,4,29,0.7,29.05,24.45,2.73,19.59,100.88
2021,4,30,0.55,28.85,24.4,12.3,19.59,100.89
2021,5,1,0.73,29.88,24.33,6.99,19.65,100.85
2021,5,2,0.7,29.61,24.48,3.43,19.71,100.83
2021,5,3,0.76,30.3,24.04,0.49,19.78,100.63
2021,5,4,0.59,30.55,25.08,0.7,19.53,100.6
2021,5,5,0.49,30.74,24.94,21.23,19.59,100.64
2021,5,6,0.52,31.37,24.62,3.55,19.59,100.75
2021,5,7,0.72,29.68,24.44,0.76,19.78,100.82
2021,5,8,0.56,31.32,24.57,1.36,19.47,100.78
2021,5,9,0.63,31.35,24.24,12.01,20.14,100.72
2021,5,10,0.64,30.1,25.11,4.0,20.32,100.65
2021,5,11,0.89,30.53,24.81,0.14,20.32,100.63
2021,5,12,0.78,30.04,24.44,5.94,20.69,100.61
2021,5,13,0.71,29.58,25.22,5.32,20.75,100.58
2021,5,14,0.73,30.51,24.97,1.34,20.69,100.57
2021,5,15,0.72,28.79,24.99,16.78,20.69,100.62
2021,5,16,0.78,29.65,24.9,13.94,20.87,100.65
2021,5,17,0.65,29.43,25.23,7.71,20.39,100.73
2021,5,18,0.59,29.68,24.61,4.36,19.9,100.74
2021,5,19,0.56,29.65,24.77,0.25,19.65,100.76
2021,5,20,0.61,30.45,24.4,0.35,19.9,100.84
2021,5,21,0.84,30.01,24.49,6.98,20.2,100.83
2021,5,22,0.59,30.05,23.83,4.7,19.29,100.84
2021,5,23,0.7,29.76,24.02,0.38,19.59,100.83
2021,5,24,0.76,30.76,24.01,0.0,19.65,100.86
2021,5,25,0.93,30.45,23.84,0.54,19.78,100.79
2021,5,26,0.9,31.31,23.82,0.09,19.9,100.75
2021,5,27,0.78,31.21,24.56,0.09,20.32,100.82
2021,5,28,0.64,30.06,24.88,3.87,20.26,100.93
2021,5,29,0.67,30.85,24.05,5.42,19.41,100.92
2021,5,30,0.73,29.82,23.66,2.61,19.53,100.79
2021,5,31,0.8,29.55,24.33,4.95,19.71,100.72
2021,6,1,0.7,29.9,24.22,0.87,19.47,100.76
2021,6,2,0.98,30.51,24.25,0.0,19.84,100.75
2021,6,3,0.85,29.93,24.4,2.05,20.45,100.81
2021,6,4,1.01,31.49,24.51,1.3,20.2,100.84
2021,6,5,0.71,31.26,23.82,0.03,19.23,100.83
2021,6,6,0.7,29.63,22.61,0.01,18.74,100.93
2021,6,7,0.82,30.19,23.96,0.52,19.53,100.93
2021,6,8,0.81,29.8,23.62,0.53,19.04,100.9
2021,6,9,0.77,30.34,23.78,0.0,19.29,100.81
2021,6,10,0.7,30.01,23.78,0.3,19.47,100.72
2021,6,11,0.58,30.13,24.23,0.07,19.1,100.77
2021,6,12,0.85,29.03,23.48,0.05,19.04,100.84
2021,6,13,0.85,29.16,23.32,0.16,19.1,100.89
2021,6,14,0.82,29.07,24.48,2.86,19.53,100.85
2021,6,15,0.57,29.02,23.96,0.99,18.98,100.85
2021,6,16,0.49,29.88,24.0,18.07,19.04,100.96
2021,6,17,0.81,28.93,23.37,6.17,18.98,101.06
2021,6,18,0.6,28.91,23.36,26.52,18.92,101.09
2021,6,19,0.55,27.69,23.76,20.46,17.76,101.06
2021,6,20,0.45,27.93,23.16,0.02,18.07,101.07
2021,6,21,0.82,29.74,21.92,0.02,17.27,100.97
2021,6,22,0.59,28.99,22.76,0.07,18.13,100.98
2021,6,23,0.73,28.56,23.23,6.37,18.74,101.01
2021,6,24,0.69,29.03,23.71,2.4,18.8,100.97
2021,6,25,0.78,29.51,23.3,0.66,18.8,100.89
2021,6,26,0.67,29.19,23.19,0.32,18.8,100.94
2021,6,27,0.66,29.19,23.39,1.53,18.86,100.98
2021,6,28,0.7,28.58,23.41,0.32,18.37,100.95
2021,6,29,0.64,29.51,23.11,3.51,18.31,100.94
2021,6,30,0.77,28.13,23.14,6.99,18.31,100.97
2021,7,1,1.07,27.88,22.58,0.11,17.82,100.97
2021,7,2,0.71,29.96,22.48,0.63,18.31,100.83
2021,7,3,0.74,28.97,22.69,0.23,18.37,100.86
2021,7,4,0.76,29.8,22.83,0.12,18.55,100.83
2021,7,5,0.81,29.12,23.28,0.07,18.68,100.74
2021,7,6,0.77,29.97,23.04,0.03,18.49,100.72
2021,7,7,0.77,30.4,23.61,0.0,18.49,100.79
2021,7,8,0.77,29.74,23.19,0.6,18.49,100.81
2021,7,9,0.73,29.52,23.62,1.11,18.98,100.7
2021,7,10,0.66,29.12,23.78,30.51,19.35,100.66
2021,7,11,0.77,30.19,23.49,10.33,19.1,100.79
2021,7,12,0.61,29.69,23.54,7.23,18.92,100.84
2021,7,13,0.8,27.76,22.3,2.1,18.19,100.94
2021,7,14,1.06,27.26,21.35,0.24,16.42,100.9
2021,7,15,0.87,29.96,20.95,0.0,17.27,100.85
2021,7,16,0.87,30.48,22.8,0.0,18.49,100.93
2021,7,17,0.85,30.27,23.09,0.01,18.62,100.85
2021,7,18,0.73,30.69,22.98,0.0,18.62,100.76
2021,7,19,0.68,29.65,23.03,17.53,18.86,100.83
2021,7,20,0.7,29.55,23.4,19.66,18.98,100.98
2021,7,21,0.98,28.22,23.61,3.52,17.94,101.04
2021,7,22,0.81,30.02,22.3,0.39,18.13,100.91
2021,7,23,0.85,30.01,22.94,4.05,18.98,100.88
2021,7,24,0.8,28.55,24.01,1.33,18.62,100.98
2021,7,25,1.03,30.88,23.06,0.0,18.37,100.91
2021,7,26,1.18,30.54,22.31,0.0,17.52,100.9
2021,7,27,1.02,30.17,20.98,0.0,16.91,100.9
2021,7,28,0.93,29.36,21.55,0.78,17.52,100.92
2021,7,29,0.95,30.08,22.59,1.21,18.13,100.95
2021,7,30,0.91,29.9,22.66,0.45,18.13,100.99
2021,7,31,0.91,30.88,22.03,0.0,18.13,100.98
2021,8,1,0.76,30.78,22.44,0.03,18.31,100.91
2021,8,2,0.64,30.51,22.76,0.49,18.62,100.92
2021,8,3,0.88,30.04,23.65,0.16,19.1,100.97
2021,8,4,0.89,30.28,23.51,2.87,19.04,101.04
2021,8,5,0.85,29.77,23.57,1.22,18.98,101.06
2021,8,6,1.03,29.45,23.58,0.01,18.74,101.02
2021,8,7,0.85,30.95,23.73,0.03,19.41,100.98
2021,8,8,0.85,30.05,24.4,0.02,19.78,100.98
2021,8,9,0.76,29.37,24.13,0.33,19.23,100.9
2021,8,10,1.09,31.21,23.4,0.22,18.74,100.85
2021,8,11,1.2,31.15,23.48,0.02,18.92,100.9
2021,8,12,1.19,30.99,22.9,0.1,18.13,101.07
2021,8,13,0.8,28.17,23.39,7.87,18.74,100.94
2021,8,14,0.85,30.4,23.05,20.51,18.8,100.8
2021,8,15,0.95,29.11,23.3,25.93,19.41,100.88
2021,8,16,1.14,30.62,23.73,3.25,18.92,101.01
2021,8,17,0.55,30.51,23.05,13.67,18.31,101.02
2021,8,18,0.62,29.35,23.52,5.97,17.82,100.96
2021,8,19,0.87,28.65,21.76,1.58,16.97,100.93
2021,8,20,0.58,26.94,22.81,8.1,17.7,101.0
2021,8,21,0.77,28.17,22.27,3.29,17.52,101.03
2021,8,22,0.95,28.29,22.56,0.52,17.82,100.93
2021,8,23,0.88,30.63,23.16,1.62,18.07,100.9
2021,8,24,0.8,29.85,22.9,0.23,18.37,100.88
2021,8,25,0.77,29.09,23.13,1.07,18.13,100.87
2021,8,26,1.03,29.93,22.48,1.51,18.07,100.78
2021,8,27,1.06,29.62,21.89,0.56,17.58,100.8
2021,8,28,0.96,29.73,21.87,10.75,18.01,100.71
2021,8,29,0.89,28.11,23.28,30.68,18.86,100.75
2021,8,30,0.93,29.54,23.01,4.07,18.37,100.84
2021,8,31,0.7,28.46,22.92,5.92,18.37,100.87
2021,9,1,0.75,28.34,23.17,46.47,19.23,100.86
2021,9,2,0.73,29.15,23.62,14.63,18.55,100.91
2021,9,3,0.83,30.13,22.63,0.51,18.13,100.84
2021,9,4,0.84,30.79,23.12,0.1,18.31,100.86
2021,9,5,0.82,29.73,22.42,0.17,18.37,100.86
2021,9,6,0.89,28.98,23.22,1.63,18.55,100.95
2021,9,7,0.78,30.28,23.02,3.04,18.43,100.95
2021,9,8,0.54,30.82,22.94,3.46,17.76,100.92
2021,9,9,0.84,31.19,22.23,0.39,18.01,100.88
2021,9,10,1.09,30.52,21.99,0.05,17.4,100.94
2021,9,11,0.95,29.04,21.92,0.1,17.88,100.85
2021,9,12,0.93,30.14,23.08,0.9,18.86,100.72
2021,9,13,0.88,27.95,23.66,48.22,19.29,100.81
2021,9,14,0.74,28.91,22.98,18.4,17.82,101.03
2021,9,15,0.8,29.35,23.21,3.75,18.68,100.98
2021,9,16,0.87,30.83,23.08,0.48,18.74,100.87
2021,9,17,1.06,31.35,23.05,0.21,18.86,100.78
2021,9,18,1.2,30.37,23.33,9.1,19.17,100.84
2021,9,19,1.11,31.27,23.23,1.26,18.68,100.93
2021,9,20,0.95,31.18,22.85,0.07,18.49,100.86
2021,9,21,1.07,30.75,23.05,0.11,18.31,100.83
2021,9,22,1.1,29.86,22.83,2.44,18.92,100.8
2021,9,23,1.09,31.12,23.65,1.33,19.1,100.82
2021,9,24,0.98,30.99,24.02,0.58,19.29,100.82
2021,9,25,0.73,29.79,24.08,0.37,19.35,100.7
2021,9,26,0.85,30.45,24.21,11.14,19.47,100.64
2021,9,27,0.59,30.47,24.56,8.22,19.29,100.68
2021,9,28,0.67,31.62,24.33,0.69,19.17,100.69
2021,9,29,0.77,30.95,24.13,33.48,19.59,100.73
2021,9,30,0.8,29.88,23.8,9.13,19.35,100.85
2021,10,1,0.61,28.51,23.93,2.9,18.68,100.95
2021,10,2,0.59,30.58,23.45,0.2,17.82,100.92
2021,10,3,0.46,32.16,23.26,0.01,17.82,100.82
2021,10,4,0.77,30.04,23.91,2.33,19.1,100.76
